district,date,centx,centy,ipc,area,pop,closest_district,date_future,conflict_count,fatalities,fatalities_per_pop,fatalities_per_area,fatalities_per_poparea,conflicts_per_pop,conflicts_per_area,conflicts_per_poparea
Pibor,2013-01-01,33.5681,6.396368,3.0,33147.44,191553.0,Pibor,2013-01-01,12,11.67,6.0923086560899595e-05,0.0003520633870971634,2.019444356392226,6.26458473633929e-05,0.000362018907040785,2.0765494667272244
Pibor,2013-04-01,33.5681,6.396368,3.0,33147.44,191553.0,Pibor,2013-04-01,13,3.85,2.0098876029088554e-05,0.0001161477326755852,0.6662262872416512,6.786633464367563e-05,0.0003921871492941838,2.24959525562116
Pibor,2013-07-01,33.5681,6.396368,3.0,33147.44,191553.0,Pibor,2013-07-01,17,16.06,8.384102572134083e-05,0.00048450197058958394,2.779115369636602,8.874828376480661e-05,0.0005128601183077788,2.9417784111969016
Pibor,2013-10-01,33.5681,6.396368,3.0,33147.44,191553.0,Pibor,2013-10-01,19,8.32,4.343445417195241e-05,0.00025099977554827763,1.4397409635975424,9.91892583253721e-05,0.0005731966028145762,3.2878699889847725
Pibor,2014-01-01,33.5681,6.396368,3.0,33147.44,195764.0,Pibor,2014-01-01,22,16.36,8.357001287264257e-05,0.0004935524432656036,2.7701319874951476,0.00011238021290942154,0.0006637013295747726,3.7251163646022767
Pibor,2014-04-01,33.5681,6.396368,3.0,33147.44,195764.0,Pibor,2014-04-01,7,0.0,0.0,0.0,0.0,3.575734047117959e-05,0.00021117769577379126,1.185264297827997
Pibor,2015-07-01,33.5681,6.396368,2.0,33147.44,199975.0,Pibor,2015-07-01,4,1.25,6.250781347668459e-06,3.771030281674844e-05,0.20719739967495937,2.0002500312539068e-05,0.000120672969013595,0.66303167895987
Pibor,2015-10-01,33.5681,6.396368,2.0,33147.44,199975.0,Pibor,2015-10-01,1,0.0,0.0,0.0,0.0,5.000625078134767e-06,3.016824225339875e-05,0.1657579197399675
Pibor,2016-02-01,33.5681,6.396368,2.0,33147.44,167091.0,Pibor,2016-02-01,1,0.0,0.0,0.0,0.0,5.984762793926662e-06,3.016824225339875e-05,0.19837956562591644
Pibor,2016-06-01,33.5681,6.396368,3.0,33147.44,167091.0,Pibor,2016-06-01,9,5.0,2.9923813969633315e-05,0.00015084121126699376,0.9918978281295822,5.3862865145339964e-05,0.0002715141802805888,1.785416090633248
Pibor,2016-10-01,33.5681,6.396368,2.0,33147.44,167091.0,Pibor,2016-10-01,1,0.0,0.0,0.0,0.0,5.984762793926662e-06,3.016824225339875e-05,0.19837956562591644
Pibor,2017-02-01,33.5681,6.396368,3.0,33147.44,134208.0,Pibor,2017-02-01,2,0.0,0.0,0.0,0.0,1.4902241297091082e-05,6.03364845067975e-05,0.4939711492608489
Pibor,2017-06-01,33.5681,6.396368,3.0,33147.44,134208.0,Pibor,2017-06-01,5,0.6,4.470672389127324e-06,1.810094535203925e-05,0.14819134477825466,3.7255603242727704e-05,0.00015084121126699376,1.2349278731521223
Pibor,2017-10-01,33.5681,6.396368,4.0,33147.44,134208.0,Pibor,2017-10-01,9,7.56,5.633047210300429e-05,0.00022807191143569454,1.8672109442060087,6.706008583690987e-05,0.0002715141802805888,2.22287017167382
Pibor,2018-02-01,33.5681,6.396368,4.0,33147.44,101325.0,Pibor,2018-02-01,4,1.5,1.4803849000740193e-05,4.5252363380098127e-05,0.49070969652109553,3.9476930668640514e-05,0.000120672969013595,1.3085591907229215
Pibor,2018-10-01,33.5681,6.396368,4.0,33147.44,101325.0,Pibor,2018-10-01,1,0.0,0.0,0.0,0.0,9.869232667160129e-06,3.016824225339875e-05,0.32713979768073037
Pibor,2019-02-01,33.5681,6.396368,4.0,33147.44,68442.0,Pibor,2019-02-01,4,21.5,0.0003141345957160808,0.0006486172084480731,10.412757663423045,5.8443645714619675e-05,0.000120672969013595,1.9372572397066132
Pibor,2019-06-01,33.5681,6.396368,3.0,33147.44,68442.0,Pibor,2019-06-01,2,3.0,4.383273428596476e-05,9.050472676019625e-05,1.4529429297799599,2.9221822857309838e-05,6.03364845067975e-05,0.9686286198533066
Pibor,2019-10-01,33.5681,6.396368,3.0,33147.44,68442.0,Pibor,2019-10-01,7,11.43,0.00016700271762952573,0.0003448230089563477,5.535712562461647,0.00010227638000058443,0.00021117769577379126,3.390200169486573
Rumbek East,2013-04-01,30.01383,6.71867,2.0,3582.099,146667.0,Rumbek East,2013-04-01,1,2.0,1.3636332644698534e-05,0.0005583318607330506,0.04884669353024198,6.818166322349267e-06,0.0002791659303665253,0.02442334676512099
Rumbek East,2013-07-01,30.01383,6.71867,2.0,3582.099,146667.0,Rumbek East,2013-07-01,6,2.83,1.9295410692248426e-05,0.0007900395829372667,0.0691180713452924,4.0908997934095604e-05,0.0016749955821991518,0.14654008059072593
Rumbek East,2013-10-01,30.01383,6.71867,1.0,3582.099,146667.0,Rumbek East,2013-10-01,3,1.67,1.1386337758323276e-05,0.00046620710371209724,0.040786989097752045,2.0454498967047802e-05,0.0008374977910995759,0.07327004029536296
Rumbek East,2014-01-01,30.01383,6.71867,1.0,3582.099,147836.0,Rumbek East,2014-01-01,4,1.25,8.455315349441274e-06,0.00034895741295815666,0.030287776657918236,2.7057009118212074e-05,0.0011166637214661012,0.09692088530533836
Rumbek East,2014-07-01,30.01383,6.71867,2.0,3582.099,147836.0,Rumbek East,2014-07-01,4,11.0,7.44067750750832e-05,0.0030708252340317784,0.2665324345896805,2.7057009118212074e-05,0.0011166637214661012,0.09692088530533836
Rumbek East,2014-10-01,30.01383,6.71867,1.0,3582.099,147836.0,Rumbek East,2014-10-01,5,18.4,0.00012446224194377552,0.0051366531187440655,0.4458360724045564,3.3821261397765094e-05,0.0013958296518326266,0.12115110663167294
Rumbek East,2015-01-01,30.01383,6.71867,2.0,3582.099,149004.0,Rumbek East,2015-01-01,7,1.71,1.1476201981154868e-05,0.00047737374092675827,0.041108891640492876,4.697860460121876e-05,0.0019541615125656772,0.16828201256342112
Rumbek East,2015-04-01,30.01383,6.71867,3.0,3582.099,149004.0,Rumbek East,2015-04-01,12,10.67,7.160881587071488e-05,0.002978700477010825,0.2565098677216719,8.053475074494645e-05,0.0033499911643983036,0.28848345010872195
Rumbek East,2015-07-01,30.01383,6.71867,3.0,3582.099,149004.0,Rumbek East,2015-07-01,2,3.0,2.013368768623661e-05,0.0008374977910995759,0.07212086252718049,1.3422458457491074e-05,0.0005583318607330506,0.04808057501812032
Rumbek East,2015-10-01,30.01383,6.71867,2.0,3582.099,149004.0,Rumbek East,2015-10-01,4,8.75,5.872325575152345e-05,0.0024427018907070964,0.2103525157042764,2.684491691498215e-05,0.0011166637214661012,0.09616115003624064
Rumbek East,2016-02-01,30.01383,6.71867,2.0,3582.099,144651.0,Rumbek East,2016-02-01,7,3.29,2.274439858694375e-05,0.0009184559109058683,0.08147268743389262,4.839233741902925e-05,0.0019541615125656772,0.17334614347636726
Rumbek East,2016-06-01,30.01383,6.71867,3.0,3582.099,144651.0,Rumbek East,2016-06-01,4,3.75,2.5924466474479955e-05,0.00104687223887447,0.09286400543376817,2.7652764239445286e-05,0.0011166637214661012,0.09905493912935272
Rumbek East,2016-10-01,30.01383,6.71867,2.0,3582.099,144651.0,Rumbek East,2016-10-01,3,26.67,0.00018437480556650145,0.007445355362875231,0.6604488066449593,2.0739573179583965e-05,0.0008374977910995759,0.07429120434701454
Rumbek East,2017-02-01,30.01383,6.71867,3.0,3582.099,140298.0,Rumbek East,2017-02-01,1,0.0,0.0,0.0,0.0,7.127685355457669e-06,0.0002791659303665253,0.02553207458409956
Rumbek East,2017-06-01,30.01383,6.71867,3.0,3582.099,140298.0,Rumbek East,2017-06-01,5,2.8,1.995751899528147e-05,0.0007816646050262708,0.07148980883547876,3.563842677728834e-05,0.0013958296518326266,0.12766037292049778
Rumbek East,2017-10-01,30.01383,6.71867,3.0,3582.099,140298.0,Rumbek East,2017-10-01,6,4.33,3.0862877589131706e-05,0.0012087884784870546,0.11055388294915108,4.276611213274601e-05,0.0016749955821991518,0.15319244750459735
Rumbek East,2018-02-01,30.01383,6.71867,3.0,3582.099,135945.0,Rumbek East,2018-02-01,1,0.0,0.0,0.0,0.0,7.355915995439332e-06,0.0002791659303665253,0.02634961933134724
Rumbek East,2018-06-01,30.01383,6.71867,3.0,3582.099,135945.0,Rumbek East,2018-06-01,4,11.25,8.275405494869249e-05,0.0031406167166234096,0.29643321747765644,2.942366398175733e-05,0.0011166637214661012,0.10539847732538896
Rumbek East,2018-10-01,30.01383,6.71867,3.0,3582.099,135945.0,Rumbek East,2018-10-01,4,0.25,1.838978998859833e-06,6.979148259163133e-05,0.00658740483283681,2.942366398175733e-05,0.0011166637214661012,0.10539847732538896
Rumbek East,2019-02-01,30.01383,6.71867,3.0,3582.099,131592.0,Rumbek East,2019-02-01,9,1.33,1.0106997385859324e-05,0.0003712906873874787,0.036204265228889296,6.839321539303301e-05,0.0025124933732987276,0.24499126846616817
Rumbek East,2019-06-01,30.01383,6.71867,3.0,3582.099,131592.0,Rumbek East,2019-06-01,5,0.8,6.079396923825157e-06,0.00022333274429322026,0.02177700164143717,3.799623077390723e-05,0.0013958296518326266,0.13610626025898231
Rumbek East,2019-10-01,30.01383,6.71867,3.0,3582.099,131592.0,Rumbek East,2019-10-01,4,3.5,2.659736154173506e-05,0.0009770807562828386,0.09527438218128761,3.0396984619125783e-05,0.0011166637214661012,0.10888500820718586
Rumbek East,2020-02-01,30.01383,6.71867,3.0,3582.099,133295.0,Rumbek East,2020-02-01,11,1.91,1.4329119621891293e-05,0.0005332069270000633,0.05132832506845718,8.252372557110169e-05,0.0030708252340317784,0.2956081548445178
Yirol East,2016-02-01,30.80245,6.793194,2.0,5599.893,102184.0,Yirol East,2016-02-01,1,0.0,0.0,0.0,0.0,9.786267908870274e-06,0.00017857484062641912,0.054802053159007276
Yirol East,2017-10-01,30.80245,6.793194,3.0,5599.893,122304.0,Yirol East,2017-10-01,2,4.5,3.679356357927786e-05,0.000803586782818886,0.20604001913265305,1.6352694924123497e-05,0.00035714968125283823,0.0915733418367347
Yirol East,2018-02-01,30.80245,6.793194,3.0,5599.893,142424.0,Yirol East,2018-02-01,1,1.0,7.0212885468741225e-06,0.00017857484062641912,0.03931846458462057,7.0212885468741225e-06,0.00017857484062641912,0.03931846458462057
Yirol East,2018-10-01,30.80245,6.793194,4.0,5599.893,142424.0,Yirol East,2018-10-01,2,2.5,1.7553221367185307e-05,0.0004464371015660478,0.09829616146155143,1.4042577093748245e-05,0.00035714968125283823,0.07863692916924114
Yirol East,2019-02-01,30.80245,6.793194,4.0,5599.893,162544.0,Yirol East,2019-02-01,5,1.6,9.84348853233586e-06,0.0002857197450022706,0.05512248252780786,3.076090166354956e-05,0.0008928742031320956,0.17225775789939954
Yirol East,2019-06-01,30.80245,6.793194,4.0,5599.893,162544.0,Yirol East,2019-06-01,2,5.0,3.076090166354956e-05,0.0008928742031320956,0.17225775789939954,1.2304360665419824e-05,0.00035714968125283823,0.06890310315975982
Yirol East,2019-10-01,30.80245,6.793194,3.0,5599.893,162544.0,Yirol East,2019-10-01,2,2.5,1.538045083177478e-05,0.0004464371015660478,0.08612887894969977,1.2304360665419824e-05,0.00035714968125283823,0.06890310315975982
Yirol East,2020-02-01,30.80245,6.793194,4.0,5599.893,73693.13,Yirol East,2020-02-01,1,0.0,0.0,0.0,0.0,1.3569785948839464e-05,0.00017857484062641912,0.07598934934640447
Rumbek Center,2013-01-01,29.78404,7.0185,1.0,3869.932,182401.0,Rumbek Center,2013-01-01,3,0.33,1.80920060745281e-06,8.527281616317806e-05,0.007001483325201068,1.6447278249571e-05,0.0007752074196652551,0.0636498484109188
Rumbek Center,2013-04-01,29.78404,7.0185,2.0,3869.932,182401.0,Rumbek Center,2013-04-01,3,5.33,2.9221331023404478e-05,0.0013772851822719367,0.11308456401006572,1.6447278249571e-05,0.0007752074196652551,0.0636498484109188
Rumbek Center,2013-07-01,29.78404,7.0185,2.0,3869.932,182401.0,Rumbek Center,2013-07-01,4,7.0,3.837698258233233e-05,0.001808817312552262,0.14851631295881051,2.1929704332761334e-05,0.001033609892887007,0.08486646454789172
Rumbek Center,2013-10-01,29.78404,7.0185,1.0,3869.932,182401.0,Rumbek Center,2013-10-01,9,4.0,2.1929704332761334e-05,0.001033609892887007,0.08486646454789172,4.9341834748713004e-05,0.0023256222589957652,0.1909495452327564
Rumbek Center,2014-01-01,29.78404,7.0185,1.0,3869.932,183854.0,Rumbek Center,2014-01-01,6,1.67,9.083294353128026e-06,0.00043153213028032536,0.03515173148258944,3.263459049028033e-05,0.0015504148393305102,0.12629364604523152
Rumbek Center,2014-04-01,29.78404,7.0185,2.0,3869.932,183854.0,Rumbek Center,2014-04-01,8,0.88,4.786406605241115e-06,0.00022739417643514152,0.018523068086633957,4.351278732037377e-05,0.002067219785774014,0.16839152806030872
Rumbek Center,2014-07-01,29.78404,7.0185,2.0,3869.932,183854.0,Rumbek Center,2014-07-01,14,2.36,1.2836272259510262e-05,0.000609829836803334,0.049675500777791065,7.61473778106541e-05,0.003617634625104524,0.29468517410554024
Rumbek Center,2014-10-01,29.78404,7.0185,1.0,3869.932,183854.0,Rumbek Center,2014-10-01,7,2.14,1.1639670608199986e-05,0.0005529812926945487,0.045044733756132584,3.807368890532705e-05,0.001808817312552262,0.14734258705277012
Rumbek Center,2015-01-01,29.78404,7.0185,2.0,3869.932,185307.0,Rumbek Center,2015-01-01,20,1.3,7.0153852795631035e-06,0.00033592321518827726,0.027149063985710202,0.00010792900430097082,0.005168049464435034,0.41767790747246464
Rumbek Center,2015-04-01,29.78404,7.0185,2.0,3869.932,185307.0,Rumbek Center,2015-04-01,3,0.67,3.615621644082523e-06,0.00017312965705857365,0.013992209900327566,1.6189350645145624e-05,0.0007752074196652551,0.06265168612086969
Rumbek Center,2015-07-01,29.78404,7.0185,2.0,3869.932,185307.0,Rumbek Center,2015-07-01,7,16.29,8.790817400314073e-05,0.004209376288782336,0.3401986556363224,3.7775151505339785e-05,0.001808817312552262,0.1461872676153626
Rumbek Center,2015-10-01,29.78404,7.0185,2.0,3869.932,185307.0,Rumbek Center,2015-10-01,11,1.55,8.36449783332524e-06,0.00040052383349371514,0.03237003782911601,5.936095236553395e-05,0.0028424272054392687,0.22972284910985555
Rumbek Center,2016-02-01,29.78404,7.0185,2.0,3869.932,188793.0,Rumbek Center,2016-02-01,12,2.08,1.101735763508181e-05,0.0005374771443012436,0.04263642486744741,6.356167866393352e-05,0.0031008296786610204,0.24597937423527352
Rumbek Center,2016-06-01,29.78404,7.0185,3.0,3869.932,188793.0,Rumbek Center,2016-06-01,5,1.6,8.474890488524469e-06,0.0004134439571548028,0.03279724989803647,2.6484032776638963e-05,0.0012920123661087585,0.10249140593136397
Rumbek Center,2016-10-01,29.78404,7.0185,2.0,3869.932,188793.0,Rumbek Center,2016-10-01,3,3.67,1.9439280058053e-05,0.0009483370767238287,0.07522869195362115,1.589041966598338e-05,0.0007752074196652551,0.06149484355881838
Rumbek Center,2017-02-01,29.78404,7.0185,3.0,3869.932,192279.0,Rumbek Center,2017-02-01,5,0.6,3.1204655734635608e-06,0.00015504148393305102,0.012075989577644984,2.6003879778863007e-05,0.0012920123661087585,0.10063324648037487
Rumbek Center,2017-06-01,29.78404,7.0185,3.0,3869.932,192279.0,Rumbek Center,2017-06-01,6,1.67,8.685295846140243e-06,0.00043153213028032536,0.03361150432444521,3.1204655734635605e-05,0.0015504148393305102,0.12075989577644984
Rumbek Center,2017-10-01,29.78404,7.0185,3.0,3869.932,192279.0,Rumbek Center,2017-10-01,10,5.5,2.8604267756749308e-05,0.0014212136027196343,0.11069657112841236,5.200775955772601e-05,0.002584024732217517,0.20126649296074975
Rumbek Center,2018-02-01,29.78404,7.0185,4.0,3869.932,195764.0,Rumbek Center,2018-02-01,12,2.58,1.3179134059377618e-05,0.0006666783809121194,0.05100235262867535,6.129829795059357e-05,0.0031008296786610204,0.2372202447845365
Rumbek Center,2018-06-01,29.78404,7.0185,3.0,3869.932,195764.0,Rumbek Center,2018-06-01,16,12.12,6.19112809300995e-05,0.0031318379754476304,0.23959244723238182,8.173106393412477e-05,0.004134439571548028,0.31629365971271534
Rumbek Center,2018-10-01,29.78404,7.0185,3.0,3869.932,195764.0,Rumbek Center,2018-10-01,7,1.29,6.589567029688809e-06,0.0003333391904560597,0.025501176314337674,3.575734047117959e-05,0.001808817312552262,0.13837847612431295
Rumbek Center,2019-02-01,29.78404,7.0185,3.0,3869.932,199250.0,Rumbek Center,2019-02-01,5,1.2,6.022584692597239e-06,0.00031008296786610203,0.023306993224592218,2.509410288582183e-05,0.0012920123661087585,0.09711247176913425
Rumbek Center,2019-06-01,29.78404,7.0185,3.0,3869.932,199250.0,Rumbek Center,2019-06-01,3,2.0,1.0037641154328733e-05,0.0005168049464435035,0.038844988707653696,1.5056461731493098e-05,0.0007752074196652551,0.058267483061480545
Rumbek Center,2019-10-01,29.78404,7.0185,3.0,3869.932,199250.0,Rumbek Center,2019-10-01,5,1.0,5.0188205771643664e-06,0.00025840247322175174,0.019422494353826848,2.509410288582183e-05,0.0012920123661087585,0.09711247176913425
Rumbek Center,2020-02-01,29.78404,7.0185,3.0,3869.932,166802.0,Rumbek Center,2020-02-01,7,1.57,9.412357165981224e-06,0.0004056918829581502,0.03642518219206005,4.1965923669979975e-05,0.001808817312552262,0.16240527092001295
Twic East,2012-07-01,31.3227,7.10077,2.0,5964.841,107083.0,Twic East,2012-07-01,1,13.0,0.00012140115611254821,0.0021794378089876995,0.7241385934275282,9.338550470196016e-06,0.00016764906222982304,0.05570296872519447
Twic East,2012-10-01,31.3227,7.10077,2.0,5964.841,107083.0,Twic East,2012-10-01,2,1.5,1.4007825705294025e-05,0.00025147359334473456,0.08355445308779172,1.8677100940392032e-05,0.0003352981244596461,0.11140593745038894
Twic East,2013-04-01,31.3227,7.10077,2.0,5964.841,109472.0,Twic East,2013-04-01,4,1.75,1.5985822858813213e-05,0.0002933858589021903,0.09535289160698626,3.653902367728734e-05,0.0006705962489192922,0.21794946653025432
Twic East,2013-07-01,31.3227,7.10077,2.0,5964.841,109472.0,Twic East,2013-07-01,1,3.0,2.7404267757965506e-05,0.0005029471866894691,0.16346209989769073,9.134755919321835e-06,0.00016764906222982304,0.05448736663256358
Twic East,2014-01-01,31.3227,7.10077,2.0,5964.841,111861.0,Twic East,2014-01-01,2,6.0,5.363799715718615e-05,0.0010058943733789382,0.3199421246010674,1.7879332385728715e-05,0.0003352981244596461,0.10664737486702246
Twic East,2014-04-01,31.3227,7.10077,2.0,5964.841,111861.0,Twic East,2014-04-01,6,11.67,0.00010432590447072706,0.001956464556222035,0.622287432349076,5.363799715718615e-05,0.0010058943733789382,0.3199421246010674
Twic East,2014-07-01,31.3227,7.10077,3.0,5964.841,111861.0,Twic East,2014-07-01,10,20.2,0.00018058125709586003,0.0033865110570424255,1.0771384861569269,8.939666192864358e-05,0.0016764906222982304,0.5332368743351124
Twic East,2014-10-01,31.3227,7.10077,2.0,5964.841,111861.0,Twic East,2014-10-01,5,1.8,1.6091399147155844e-05,0.0003017683120136815,0.09598263738032022,4.469833096432179e-05,0.0008382453111491152,0.2666184371675562
Twic East,2015-07-01,31.3227,7.10077,3.0,5964.841,114251.0,Twic East,2015-07-01,2,1.0,8.752658620055843e-06,0.00016764906222982304,0.052208216995912514,1.7505317240111685e-05,0.0003352981244596461,0.10441643399182503
Twic East,2016-02-01,31.3227,7.10077,3.0,5964.841,119266.0,Twic East,2016-02-01,7,4.43,3.714386329716767e-05,0.0007426853456781161,0.22155723869334096,5.869233478107759e-05,0.0011735434356087613,0.3500904448878977
Twic East,2016-06-01,31.3227,7.10077,2.0,5964.841,119266.0,Twic East,2016-06-01,5,10.2,8.552311639528448e-05,0.0017100204347441949,0.5101317911223652,4.192309627219828e-05,0.0008382453111491152,0.2500646034913555
Twic East,2016-10-01,31.3227,7.10077,3.0,5964.841,119266.0,Twic East,2016-10-01,10,0.4,3.3538477017758624e-06,6.705962489192923e-05,0.02000516827930844,8.384619254439656e-05,0.0016764906222982304,0.500129206982711
Twic East,2017-02-01,31.3227,7.10077,3.0,5964.841,124280.0,Twic East,2017-02-01,4,2.0,1.60926939169617e-05,0.0003352981244596461,0.09599036047634375,3.21853878339234e-05,0.0006705962489192922,0.1919807209526875
Twic East,2017-06-01,31.3227,7.10077,3.0,5964.841,124280.0,Twic East,2017-06-01,12,5.17,4.159961377534599e-05,0.0008667456517281851,0.24813508183134858,9.65561635017702e-05,0.0020117887467578765,0.5759421628580624
Twic East,2017-10-01,31.3227,7.10077,3.0,5964.841,124280.0,Twic East,2017-10-01,5,1.4,1.1264885741873189e-05,0.00023470868712175224,0.06719325233344062,4.023173479240425e-05,0.0008382453111491152,0.23997590119085938
Twic East,2018-02-01,31.3227,7.10077,4.0,5964.841,129295.0,Twic East,2018-02-01,4,1.75,1.3534939479484899e-05,0.0002933858589021903,0.0807337619397502,3.093700452453691e-05,0.0006705962489192922,0.1845343130051433
Twic East,2018-06-01,31.3227,7.10077,3.0,5964.841,129295.0,Twic East,2018-06-01,3,0.67,5.181948257859933e-06,0.00011232487169398145,0.030909497428361504,2.3202753393402683e-05,0.0005029471866894691,0.13840073475385747
Twic East,2018-10-01,31.3227,7.10077,3.0,5964.841,129295.0,Twic East,2018-10-01,5,0.6,4.640550678680537e-06,0.00010058943733789383,0.027680146950771495,3.867125565567114e-05,0.0008382453111491152,0.23066789125642914
Twic East,2019-02-01,31.3227,7.10077,3.0,5964.841,134310.0,Twic East,2019-02-01,6,2.5,1.861365497729134e-05,0.0004191226555745576,0.11102749236840147,4.467277194549922e-05,0.0010058943733789382,0.2664659816841635
